# wavenumber (k), Specular Transmittance [-]
 84.85232000,  0.90062000
 85.09337000,  0.90198000
 85.33443000,  0.90357000
 85.57549000,  0.90538000
 85.81655000,  0.90732000
 86.05761000,  0.90925000
 86.29866000,  0.91119000
 86.53972000,  0.91309000
 86.78078000,  0.91504000
 87.02184000,  0.91715000
 87.26289000,  0.91930000
 87.50395000,  0.92152000
 87.74501000,  0.92344000
 87.98607000,  0.92467000
 88.22712000,  0.92527000
 88.46818000,  0.92509000
 88.70924000,  0.92443000
 88.95030000,  0.92358000
 89.19136000,  0.92245000
 89.43241000,  0.92105000
 89.67347000,  0.91932000
 89.91453000,  0.91718000
 90.15559000,  0.91474000
 90.39664000,  0.91209000
 90.63770000,  0.90928000
 90.87876000,  0.90631000
 91.11982000,  0.90335000
 91.36088000,  0.90051000
 91.60193000,  0.89792000
 91.84299000,  0.89588000
 92.08405000,  0.89405000
 92.32511000,  0.89230000
 92.56616000,  0.89037000
 92.80722000,  0.88784000
 93.04828000,  0.88509000
 93.28934000,  0.88230000
 93.53039000,  0.87973000
 93.77145000,  0.87773000
 94.01251000,  0.87614000
 94.25357000,  0.87492000
 94.49463000,  0.87408000
 94.73568000,  0.87353000
 94.97674000,  0.87342000
 95.21780000,  0.87395000
 95.45886000,  0.87489000
 95.69991000,  0.87619000
 95.94097000,  0.87748000
 96.18203000,  0.87824000
 96.42309000,  0.87881000
 96.66414000,  0.87921000
 96.90520000,  0.87977000
 97.14626000,  0.88086000
 97.38732000,  0.88229000
 97.62838000,  0.88396000
 97.86943000,  0.88582000
 98.11049000,  0.88783000
 98.35155000,  0.88991000
 98.59261000,  0.89208000
 98.83366000,  0.89399000
 99.07472000,  0.89529000
 99.31578000,  0.89596000
 99.55684000,  0.89580000
 99.79790000,  0.89543000
100.03895000,  0.89461000
100.28001000,  0.89352000
100.52107000,  0.89241000
100.76213000,  0.89186000
101.00318000,  0.89166000
101.24424000,  0.89158000
101.48530000,  0.89131000
101.72636000,  0.88998000
101.96741000,  0.88765000
102.20847000,  0.88422000
102.44953000,  0.88003000
102.69059000,  0.87579000
102.93165000,  0.87225000
103.17270000,  0.87063000
103.41376000,  0.87025000
103.65482000,  0.87098000
103.89588000,  0.87234000
104.13693000,  0.87331000
104.37799000,  0.87264000
104.61905000,  0.86970000
104.86011000,  0.86514000
105.10117000,  0.86061000
105.34222000,  0.85762000
105.58328000,  0.85650000
105.82434000,  0.85624000
106.06540000,  0.85534000
106.30645000,  0.85296000
106.54751000,  0.84946000
106.78857000,  0.84605000
107.02963000,  0.84402000
107.27068000,  0.84401000
107.51174000,  0.84589000
107.75280000,  0.84886000
107.99386000,  0.85190000
108.23492000,  0.85430000
108.47597000,  0.85586000
108.71703000,  0.85691000
108.95809000,  0.85793000
109.19915000,  0.85918000
