# wavenumber (k), Specular Transmittance [-]
163.43713000,  0.02898000
163.67819000,  0.02912000
163.91925000,  0.02923000
164.16031000,  0.02929000
164.40136000,  0.02914000
164.64242000,  0.02864000
164.88348000,  0.02776000
165.12454000,  0.02675000
165.36559000,  0.02597000
165.60665000,  0.02576000
165.84771000,  0.02618000
166.08877000,  0.02699000
166.32983000,  0.02774000
166.57088000,  0.02800000
166.81194000,  0.02758000
167.05300000,  0.02664000
167.29406000,  0.02557000
167.53511000,  0.02479000
167.77617000,  0.02447000
168.01723000,  0.02451000
168.25829000,  0.02469000
168.49934000,  0.02479000
168.74040000,  0.02477000
168.98146000,  0.02464000
169.22252000,  0.02446000
169.46358000,  0.02422000
169.70463000,  0.02387000
169.94569000,  0.02347000
170.18675000,  0.02317000
170.42781000,  0.02313000
170.66886000,  0.02342000
170.90992000,  0.02388000
171.15098000,  0.02434000
171.39204000,  0.02460000
171.63310000,  0.02462000
171.87415000,  0.02447000
172.11521000,  0.02424000
172.35627000,  0.02403000
172.59733000,  0.02392000
172.83838000,  0.02396000
173.07944000,  0.02420000
173.32050000,  0.02459000
173.56156000,  0.02493000
173.80261000,  0.02507000
174.04367000,  0.02492000
174.28473000,  0.02462000
174.52579000,  0.02442000
174.76685000,  0.02452000
175.00790000,  0.02495000
175.24896000,  0.02547000
175.49002000,  0.02570000
175.73108000,  0.02530000
175.97213000,  0.02423000
176.21319000,  0.02278000
176.45425000,  0.02144000
176.69531000,  0.02066000
176.93636000,  0.02060000
177.17742000,  0.02109000
177.41848000,  0.02171000
177.65954000,  0.02207000
177.90060000,  0.02204000
178.14165000,  0.02178000
178.38271000,  0.02157000
178.62377000,  0.02160000
178.86483000,  0.02186000
179.10588000,  0.02212000
179.34694000,  0.02216000
179.58800000,  0.02189000
179.82906000,  0.02142000
180.07012000,  0.02101000
180.31117000,  0.02085000
180.55223000,  0.02101000
180.79329000,  0.02134000
181.03435000,  0.02158000
181.27540000,  0.02154000
181.51646000,  0.02118000
181.75752000,  0.02069000
181.99858000,  0.02027000
182.23963000,  0.01999000
182.48069000,  0.01973000
182.72175000,  0.01934000
182.96281000,  0.01877000
183.20387000,  0.01819000
183.44492000,  0.01784000
183.68598000,  0.01787000
183.92704000,  0.01827000
184.16810000,  0.01888000
184.40915000,  0.01952000
184.65021000,  0.02004000
184.89127000,  0.02032000
185.13233000,  0.02028000
185.37339000,  0.01992000
185.61444000,  0.01936000
185.85550000,  0.01886000
186.09656000,  0.01866000
186.33762000,  0.01883000
186.57867000,  0.01922000
186.81973000,  0.01956000
187.06079000,  0.01964000
187.30185000,  0.01942000
187.54290000,  0.01900000
187.78396000,  0.01854000
188.02502000,  0.01814000
188.26608000,  0.01786000
188.50714000,  0.01773000
188.74819000,  0.01778000
188.98925000,  0.01801000
189.23031000,  0.01832000
189.47137000,  0.01857000
189.71242000,  0.01859000
189.95348000,  0.01832000
190.19454000,  0.01783000
190.43560000,  0.01730000
190.67665000,  0.01690000
190.91771000,  0.01669000
191.15877000,  0.01665000
191.39983000,  0.01675000
191.64089000,  0.01696000
191.88194000,  0.01728000
192.12300000,  0.01763000
192.36406000,  0.01790000
192.60512000,  0.01792000
192.84617000,  0.01759000
193.08723000,  0.01697000
193.32829000,  0.01622000
193.56935000,  0.01556000
193.81041000,  0.01512000
194.05146000,  0.01491000
194.29252000,  0.01493000
194.53358000,  0.01508000
194.77464000,  0.01526000
195.01569000,  0.01539000
195.25675000,  0.01545000
195.49781000,  0.01547000
195.73887000,  0.01553000
195.97992000,  0.01570000
196.22098000,  0.01597000
196.46204000,  0.01624000
196.70310000,  0.01640000
196.94416000,  0.01640000
197.18521000,  0.01629000
197.42627000,  0.01613000
197.66733000,  0.01598000
197.90839000,  0.01588000
198.14944000,  0.01584000
198.39050000,  0.01584000
198.63156000,  0.01588000
198.87262000,  0.01592000
199.11367000,  0.01599000
199.35473000,  0.01609000
199.59579000,  0.01621000
199.83685000,  0.01629000
200.07791000,  0.01620000
200.31896000,  0.01585000
200.56002000,  0.01526000
200.80108000,  0.01451000
201.04214000,  0.01380000
201.28319000,  0.01327000
201.52425000,  0.01301000
201.76531000,  0.01297000
202.00637000,  0.01309000
202.24743000,  0.01326000
202.48848000,  0.01344000
202.72954000,  0.01365000
202.97060000,  0.01390000
203.21166000,  0.01421000
203.45271000,  0.01453000
203.69377000,  0.01479000
203.93483000,  0.01491000
204.17589000,  0.01485000
204.41694000,  0.01465000
204.65800000,  0.01436000
204.89906000,  0.01403000
205.14012000,  0.01371000
205.38118000,  0.01343000
205.62223000,  0.01320000
205.86329000,  0.01305000
206.10435000,  0.01299000
206.34541000,  0.01303000
206.58646000,  0.01315000
206.82752000,  0.01331000
207.06858000,  0.01350000
207.30964000,  0.01371000
207.55070000,  0.01394000
207.79175000,  0.01415000
208.03281000,  0.01425000
208.27387000,  0.01413000
208.51493000,  0.01380000
208.75598000,  0.01338000
208.99704000,  0.01307000
209.23810000,  0.01298000
209.47916000,  0.01313000
209.72021000,  0.01344000
209.96127000,  0.01380000
210.20233000,  0.01411000
210.44339000,  0.01427000
210.68445000,  0.01423000
210.92550000,  0.01398000
211.16656000,  0.01362000
211.40762000,  0.01328000
211.64868000,  0.01307000
211.88973000,  0.01303000
212.13079000,  0.01312000
212.37185000,  0.01324000
212.61291000,  0.01329000
212.85396000,  0.01322000
213.09502000,  0.01304000
213.33608000,  0.01278000
213.57714000,  0.01254000
213.81820000,  0.01239000
214.05925000,  0.01241000
214.30031000,  0.01258000
