# wavenumber (k), Specular Transmittance [-]
 37.60500000,  0.88640000
 37.84606000,  0.88446000
 38.08712000,  0.88262000
 38.32818000,  0.88095000
 38.56923000,  0.87925000
 38.81029000,  0.87724000
 39.05135000,  0.87510000
 39.29241000,  0.87288000
 39.53347000,  0.87067000
 39.77452000,  0.86861000
 40.01558000,  0.86655000
 40.25664000,  0.86439000
 40.49770000,  0.86211000
 40.73875000,  0.85960000
 40.97981000,  0.85702000
 41.22087000,  0.85445000
 41.46193000,  0.85192000
 41.70299000,  0.84952000
 41.94404000,  0.84719000
 42.18510000,  0.84496000
 42.42616000,  0.84276000
 42.66722000,  0.84055000
 42.90827000,  0.83829000
 43.14933000,  0.83593000
 43.39039000,  0.83351000
 43.63145000,  0.83104000
 43.87250000,  0.82856000
 44.11356000,  0.82609000
 44.35462000,  0.82363000
 44.59568000,  0.82122000
 44.83674000,  0.81883000
 45.07779000,  0.81644000
 45.31885000,  0.81403000
 45.55991000,  0.81154000
 45.80097000,  0.80903000
 46.04202000,  0.80657000
 46.28308000,  0.80412000
 46.52414000,  0.80170000
 46.76520000,  0.79927000
 47.00625000,  0.79676000
 47.24731000,  0.79424000
 47.48837000,  0.79177000
 47.72943000,  0.78935000
 47.97049000,  0.78703000
 48.21154000,  0.78473000
 48.45260000,  0.78241000
 48.69366000,  0.78008000
 48.93472000,  0.77777000
 49.17577000,  0.77544000
 49.41683000,  0.77304000
 49.65789000,  0.77050000
 49.89895000,  0.76770000
 50.14001000,  0.76471000
 50.38106000,  0.76155000
 50.62212000,  0.75833000
 50.86318000,  0.75515000
 51.10424000,  0.75205000
 51.34529000,  0.74908000
 51.58635000,  0.74622000
 51.82741000,  0.74349000
 52.06847000,  0.74086000
 52.30952000,  0.73831000
 52.55058000,  0.73575000
 52.79164000,  0.73309000
 53.03270000,  0.73030000
 53.27376000,  0.72725000
 53.51481000,  0.72409000
 53.75587000,  0.72090000
 53.99693000,  0.71776000
 54.23799000,  0.71485000
 54.47904000,  0.71207000
 54.72010000,  0.70948000
 54.96116000,  0.70690000
 55.20222000,  0.70422000
 55.44328000,  0.70140000
 55.68433000,  0.69835000
 55.92539000,  0.69523000
 56.16645000,  0.69220000
 56.40751000,  0.68923000
 56.64856000,  0.68644000
