# wavenumber (k), Specular Transmittance [-]
 53.99693000,  0.50806000
 54.23799000,  0.50480000
 54.47904000,  0.50155000
 54.72010000,  0.49840000
 54.96116000,  0.49532000
 55.20222000,  0.49237000
 55.44328000,  0.48944000
 55.68433000,  0.48640000
 55.92539000,  0.48336000
 56.16645000,  0.48032000
 56.40751000,  0.47736000
 56.64856000,  0.47459000
 56.88962000,  0.47189000
 57.13068000,  0.46916000
 57.37174000,  0.46639000
 57.61279000,  0.46353000
 57.85385000,  0.46064000
 58.09491000,  0.45782000
 58.33597000,  0.45500000
 58.57703000,  0.45215000
 58.81808000,  0.44926000
 59.05914000,  0.44628000
 59.30020000,  0.44329000
 59.54126000,  0.44034000
 59.78231000,  0.43743000
 60.02337000,  0.43457000
 60.26443000,  0.43175000
 60.50549000,  0.42897000
 60.74654000,  0.42624000
 60.98760000,  0.42361000
 61.22866000,  0.42104000
 61.46972000,  0.41856000
 61.71078000,  0.41609000
 61.95183000,  0.41359000
 62.19289000,  0.41104000
 62.43395000,  0.40840000
 62.67501000,  0.40572000
 62.91606000,  0.40305000
 63.15712000,  0.40040000
 63.39818000,  0.39782000
 63.63924000,  0.39523000
 63.88030000,  0.39254000
 64.12135000,  0.38979000
 64.36241000,  0.38697000
 64.60347000,  0.38416000
 64.84453000,  0.38148000
 65.08558000,  0.37889000
 65.32664000,  0.37645000
 65.56770000,  0.37409000
 65.80876000,  0.37178000
 66.04981000,  0.36952000
 66.29087000,  0.36728000
 66.53193000,  0.36507000
 66.77299000,  0.36285000
 67.01405000,  0.36062000
 67.25510000,  0.35834000
 67.49616000,  0.35601000
 67.73722000,  0.35360000
 67.97828000,  0.35115000
 68.21933000,  0.34866000
 68.46039000,  0.34615000
 68.70145000,  0.34365000
 68.94251000,  0.34113000
 69.18357000,  0.33855000
 69.42462000,  0.33594000
 69.66568000,  0.33332000
 69.90674000,  0.33073000
 70.14780000,  0.32824000
 70.38885000,  0.32583000
 70.62991000,  0.32350000
 70.87097000,  0.32126000
 71.11203000,  0.31907000
 71.35308000,  0.31695000
 71.59414000,  0.31487000
 71.83520000,  0.31281000
 72.07626000,  0.31071000
 72.31732000,  0.30858000
 72.55837000,  0.30637000
 72.79943000,  0.30413000
 73.04049000,  0.30188000
 73.28155000,  0.29966000
 73.52260000,  0.29750000
 73.76366000,  0.29542000
 74.00472000,  0.29341000
 74.24578000,  0.29147000
 74.48683000,  0.28957000
 74.72789000,  0.28769000
 74.96895000,  0.28580000
 75.21001000,  0.28387000
 75.45107000,  0.28182000
 75.69212000,  0.27969000
 75.93318000,  0.27748000
 76.17424000,  0.27526000
 76.41530000,  0.27314000
 76.65635000,  0.27108000
 76.89741000,  0.26909000
 77.13847000,  0.26712000
 77.37953000,  0.26513000
 77.62059000,  0.26313000
 77.86164000,  0.26112000
 78.10270000,  0.25913000
 78.34376000,  0.25719000
 78.58482000,  0.25529000
 78.82587000,  0.25339000
 79.06693000,  0.25149000
 79.30799000,  0.24955000
 79.54905000,  0.24761000
 79.79010000,  0.24571000
 80.03116000,  0.24386000
 80.27222000,  0.24211000
 80.51328000,  0.24041000
 80.75434000,  0.23874000
 80.99539000,  0.23708000
 81.23645000,  0.23540000
 81.47751000,  0.23371000
 81.71857000,  0.23205000
 81.95962000,  0.23038000
 82.20068000,  0.22868000
 82.44174000,  0.22698000
 82.68280000,  0.22527000
 82.92385000,  0.22360000
 83.16491000,  0.22203000
 83.40597000,  0.22049000
 83.64703000,  0.21896000
 83.88809000,  0.21742000
 84.12914000,  0.21581000
 84.37020000,  0.21421000
 84.61126000,  0.21268000
 84.85232000,  0.21120000
 85.09337000,  0.20981000
 85.33443000,  0.20842000
 85.57549000,  0.20697000
 85.81655000,  0.20547000
 86.05761000,  0.20393000
 86.29866000,  0.20240000
 86.53972000,  0.20091000
 86.78078000,  0.19946000
 87.02184000,  0.19807000
 87.26289000,  0.19672000
 87.50395000,  0.19540000
 87.74501000,  0.19410000
 87.98607000,  0.19277000
 88.22712000,  0.19145000
 88.46818000,  0.19017000
 88.70924000,  0.18892000
 88.95030000,  0.18773000
 89.19136000,  0.18653000
 89.43241000,  0.18527000
 89.67347000,  0.18396000
 89.91453000,  0.18259000
 90.15559000,  0.18117000
 90.39664000,  0.17974000
 90.63770000,  0.17829000
 90.87876000,  0.17679000
 91.11982000,  0.17531000
 91.36088000,  0.17393000
 91.60193000,  0.17265000
 91.84299000,  0.17154000
 92.08405000,  0.17050000
 92.32511000,  0.16946000
 92.56616000,  0.16842000
 92.80722000,  0.16731000
 93.04828000,  0.16618000
 93.28934000,  0.16507000
 93.53039000,  0.16397000
 93.77145000,  0.16287000
 94.01251000,  0.16175000
 94.25357000,  0.16061000
 94.49463000,  0.15946000
 94.73568000,  0.15837000
 94.97674000,  0.15731000
 95.21780000,  0.15631000
 95.45886000,  0.15530000
 95.69991000,  0.15424000
 95.94097000,  0.15312000
 96.18203000,  0.15195000
 96.42309000,  0.15069000
 96.66414000,  0.14928000
 96.90520000,  0.14786000
 97.14626000,  0.14648000
 97.38732000,  0.14533000
 97.62838000,  0.14472000
 97.86943000,  0.14433000
 98.11049000,  0.14410000
 98.35155000,  0.14365000
 98.59261000,  0.14246000
 98.83366000,  0.14085000
 99.07472000,  0.13878000
 99.31578000,  0.13671000
 99.55684000,  0.13518000
 99.79790000,  0.13391000
100.03895000,  0.13326000
100.28001000,  0.13296000
100.52107000,  0.13273000
100.76213000,  0.13253000
101.00318000,  0.13199000
101.24424000,  0.13098000
101.48530000,  0.12998000
101.72636000,  0.12901000
101.96741000,  0.12816000
102.20847000,  0.12696000
102.44953000,  0.12506000
102.69059000,  0.12295000
102.93165000,  0.12157000
103.17270000,  0.12214000
103.41376000,  0.12395000
103.65482000,  0.12650000
103.89588000,  0.12880000
104.13693000,  0.12990000
104.37799000,  0.12928000
104.61905000,  0.12696000
104.86011000,  0.12339000
105.10117000,  0.11946000
105.34222000,  0.11621000
105.58328000,  0.11459000
105.82434000,  0.11498000
106.06540000,  0.11690000
106.30645000,  0.11913000
106.54751000,  0.12035000
106.78857000,  0.11981000
107.02963000,  0.11768000
107.27068000,  0.11482000
107.51174000,  0.11236000
107.75280000,  0.11110000
107.99386000,  0.11113000
108.23492000,  0.11172000
108.47597000,  0.11168000
108.71703000,  0.10999000
108.95809000,  0.10656000
109.19915000,  0.10236000
109.44020000,  0.09895000
109.68126000,  0.09754000
109.92232000,  0.09829000
110.16338000,  0.10016000
110.40443000,  0.10134000
110.64549000,  0.10018000
110.88655000,  0.09605000
111.12761000,  0.08990000
111.36867000,  0.08403000
111.60972000,  0.08067000
111.85078000,  0.08089000
112.09184000,  0.08391000
112.33290000,  0.08798000
112.57395000,  0.09118000
112.81501000,  0.09247000
113.05607000,  0.09202000
113.29713000,  0.09094000
113.53819000,  0.09043000
113.77924000,  0.09114000
114.02030000,  0.09285000
114.26136000,  0.09463000
114.50242000,  0.09552000
114.74347000,  0.09510000
114.98453000,  0.09362000
115.22559000,  0.09174000
115.46665000,  0.08975000
115.70770000,  0.08756000
115.94876000,  0.08505000
116.18982000,  0.08250000
116.43088000,  0.08045000
116.67194000,  0.07929000
116.91299000,  0.07876000
117.15405000,  0.07832000
117.39511000,  0.07753000
117.63617000,  0.07645000
117.87722000,  0.07572000
118.11828000,  0.07606000
118.35934000,  0.07771000
118.60040000,  0.08021000
118.84145000,  0.08257000
119.08251000,  0.08382000
119.32357000,  0.08354000
119.56463000,  0.08191000
119.80569000,  0.07950000
120.04674000,  0.07689000
120.28780000,  0.07453000
120.52886000,  0.07283000
120.76992000,  0.07214000
121.01097000,  0.07262000
121.25203000,  0.07398000
121.49309000,  0.07551000
121.73415000,  0.07632000
121.97521000,  0.07591000
122.21626000,  0.07443000
122.45732000,  0.07258000
122.69838000,  0.07117000
122.93944000,  0.07076000
123.18049000,  0.07125000
123.42155000,  0.07194000
123.66261000,  0.07196000
123.90367000,  0.07088000
124.14472000,  0.06902000
124.38578000,  0.06717000
124.62684000,  0.06595000
124.86790000,  0.06531000
125.10896000,  0.06486000
125.35001000,  0.06432000
125.59107000,  0.06381000
125.83213000,  0.06378000
126.07319000,  0.06432000
126.31424000,  0.06494000
126.55530000,  0.06497000
126.79636000,  0.06413000
127.03742000,  0.06278000
127.27848000,  0.06175000
127.51953000,  0.06177000
127.76059000,  0.06306000
128.00165000,  0.06503000
128.24271000,  0.06660000
128.48376000,  0.06680000
128.72482000,  0.06528000
128.96588000,  0.06261000
129.20694000,  0.05996000
129.44799000,  0.05847000
129.68905000,  0.05867000
129.93011000,  0.06027000
130.17117000,  0.06227000
130.41223000,  0.06355000
130.65328000,  0.06344000
130.89434000,  0.06210000
131.13540000,  0.06034000
131.37646000,  0.05899000
131.61751000,  0.05826000
131.85857000,  0.05770000
132.09963000,  0.05674000
132.34069000,  0.05530000
132.58174000,  0.05402000
132.82280000,  0.05358000
133.06386000,  0.05421000
133.30492000,  0.05566000
133.54598000,  0.05751000
133.78703000,  0.05928000
134.02809000,  0.06046000
134.26915000,  0.06055000
134.51021000,  0.05947000
134.75126000,  0.05770000
134.99232000,  0.05613000
135.23338000,  0.05536000
135.47444000,  0.05543000
135.71550000,  0.05574000
135.95655000,  0.05573000
136.19761000,  0.05526000
136.43867000,  0.05449000
136.67973000,  0.05358000
136.92078000,  0.05258000
137.16184000,  0.05158000
137.40290000,  0.05091000
137.64396000,  0.05087000
137.88501000,  0.05143000
138.12607000,  0.05210000
138.36713000,  0.05229000
138.60819000,  0.05145000
138.84925000,  0.04947000
139.09030000,  0.04675000
139.33136000,  0.04422000
139.57242000,  0.04287000
139.81348000,  0.04320000
140.05453000,  0.04508000
140.29559000,  0.04785000
140.53665000,  0.05064000
140.77771000,  0.05278000
141.01876000,  0.05393000
141.25982000,  0.05397000
141.50088000,  0.05300000
141.74194000,  0.05138000
141.98300000,  0.04964000
